-1 0 0.773977
-1 0.01 0.844403
-1 0.02 0.895838
-1 0.03 0.900392
-1 0.04 0.903602
-1 0.05 0.906718
-1 0.06 0.907942
-1 0.07 0.777794
-1 0.08 0.429931
-1 0.09 0.139781
-1 0.1 0.0338267
-1 0.11 0.00689884
-1 0.12 0.00274002
-1 0.13 0.00186831
-1 0.14 0.00127357
-1 0.15 0.000867992
-1 0.16 0.000591497
-1 0.17 0.000407171
-1 0.18 0.000331405
-1 0.19 0.000269735
-1 0.2 0.00021954
-1 0.21 0.000178681
-1 0.22 0.000145426
-1 0.23 0.000124417
-1 0.24 0.000103474
-1 0.25 8.49948e-05
-1 0.26 6.98162e-05
-1 0.27 5.73478e-05
-1 0.28 4.71061e-05
-1 0.29 3.86934e-05
-1 0.3 3.17829e-05
-1 0.31 2.61067e-05
-1 0.32 2.21062e-05
-1 0.33 2.09022e-05
-1 0.34 1.97635e-05
-1 0.35 1.86869e-05
-1 0.36 1.76691e-05
-1 0.37 1.67066e-05
-1 0.38 1.57966e-05
-1 0.39 1.49362e-05
-1 0.4 1.41225e-05
-1 0.41 1.33533e-05
-1 0.42 1.26259e-05
-1 0.43 1.19382e-05
-1 0.44 1.12879e-05
-1 0.45 1.0673e-05
-1 0.46 1.00916e-05
-1 0.47 9.54191e-06
-1 0.48 9.02219e-06
-1 0.49 8.53068e-06
-1 0.5 8.0548e-06
-1 0.51 7.35843e-06
-1 0.52 6.72219e-06
-1 0.53 5.419e-06
-1 0.54 4.227e-06
-1 0.55 3.29719e-06
-1 0.56 2.57191e-06
-1 0.57 2.00618e-06
-1 0.58 1.56488e-06
-1 0.59 1.22066e-06
-1 0.6 9.52148e-07
-1 0.61 7.42702e-07
-1 0.62 5.79331e-07
-1 0.63 4.51895e-07
-1 0.64 3.52493e-07
-1 0.65 2.74955e-07
-1 0.66 2.14474e-07
-1 0.67 1.67296e-07
-1 0.68 1.29901e-07
-1 0.69 9.26576e-08
-1 0.7 6.60922e-08
-1 0.71 4.71433e-08
-1 0.72 3.36272e-08
-1 0.73 2.47997e-08
-1 0.74 2.17116e-08
-1 0.75 1.90079e-08
-1 0.76 1.6641e-08
-1 0.77 1.45688e-08
-1 0.78 1.38866e-08
-1 0.79 1.32431e-08
-1 0.8 1.26294e-08
-1 0.81 1.20442e-08
-1 0.82 1.1486e-08
-1 0.83 1.09538e-08
-1 0.84 1.04462e-08
-1 0.85 9.04585e-09
-1 0.86 7.58089e-09
-1 0.87 6.35319e-09
-1 0.88 5.32431e-09
-1 0.89 4.46208e-09
-1 0.9 3.73945e-09
-1 0.91 3.13385e-09
-1 0.92 2.62633e-09
-1 0.93 2.20101e-09
-1 0.94 1.87753e-09
-1 0.95 1.617e-09
-1 0.96 1.39262e-09
-1 0.97 1.19938e-09
-1 0.98 1.03295e-09
-1 0.99 8.8962e-10
-0.99 -1 6.70427e-15
-0.99 -0.99 9.40905e-15
-0.99 -0.98 1.32051e-14
-0.99 -0.97 1.85327e-14
-0.99 -0.96 2.60099e-14
-0.99 -0.95 3.65036e-14
-0.99 -0.94 5.12302e-14
-0.99 -0.93 7.18997e-14
-0.99 -0.92 1.00908e-13
-0.99 -0.91 1.41618e-13
-0.99 -0.9 1.98754e-13
-0.99 -0.89 2.7894e-13
-0.99 -0.88 3.91482e-13
-0.99 -0.87 5.49423e-13
-0.99 -0.86 7.71089e-13
-0.99 -0.85 1.08219e-12
-0.99 -0.84 1.5188e-12
-0.99 -0.83 2.13154e-12
-0.99 -0.82 2.99151e-12
-0.99 -0.81 4.19844e-12
-0.99 -0.8 5.89229e-12
-0.99 -0.79 8.26951e-12
-0.99 -0.78 1.16059e-11
-0.99 -0.77 1.62883e-11
-0.99 -0.76 2.28599e-11
-0.99 -0.75 3.20824e-11
-0.99 -0.74 4.50262e-11
-0.99 -0.73 6.31917e-11
-0.99 -0.72 8.8687e-11
-0.99 -0.71 1.24467e-10
-0.99 -0.7 1.74685e-10
-0.99 -0.69 2.45159e-10
-0.99 -0.68 3.44067e-10
-0.99 -0.67 4.82886e-10
-0.99 -0.66 6.77699e-10
-0.99 -0.65 9.51124e-10
-0.99 -0.64 1.33486e-09
-0.99 -0.63 1.87339e-09
-0.99 -0.62 2.62922e-09
-0.99 -0.61 3.68995e-09
-0.99 -0.6 5.73105e-09
-0.99 -0.59 9.37335e-09
-0.99 -0.58 1.53305e-08
-0.99 -0.57 2.50735e-08
-0.99 -0.56 4.10089e-08
-0.99 -0.55 6.70716e-08
-0.99 -0.54 1.09698e-07
-0.99 -0.53 1.60158e-07
-0.99 -0.52 2.25166e-07
-0.99 -0.51 3.19382e-07
-0.99 -0.5 4.83374e-07
-0.99 -0.49 7.5396e-07
-0.99 -0.48 1.21889e-06
-0.99 -0.47 1.9705e-06
-0.99 -0.46 3.1856e-06
-0.99 -0.45 5.14995e-06
-0.99 -0.44 8.32563e-06
-0.99 -0.43 1.34595e-05
-0.99 -0.42 2.17591e-05
-0.99 -0.41 3.51759e-05
-0.99 -0.4 5.6866e-05
-0.99 -0.39 9.19283e-05
-0.99 -0.38 0.000148607
-0.99 -0.37 0.000235563
-0.99 -0.36 0.000361663
-0.99 -0.35 0.000555226
-0.99 -0.34 0.000852302
-0.99 -0.33 0.00130811
-0.99 -0.32 0.0020072
-0.99 -0.31 0.00312057
-0.99 -0.3 0.00490323
-0.99 -0.29 0.00769638
-0.99 -0.28 0.0101221
-0.99 -0.27 0.00968809
-0.99 -0.26 0.0093116
-0.99 -0.25 0.00914647
-0.99 -0.24 0.00949394
-0.99 -0.23 0.00880997
-0.99 -0.22 0.00752178
-0.99 -0.21 0.00692111
-0.99 -0.2 0.00659944
-0.99 -0.19 0.00784071
-0.99 -0.18 0.0106015
-0.99 -0.17 0.0135879
-0.99 -0.16 0.0174008
-0.99 -0.15 0.0222594
-0.99 -0.14 0.0284354
-0.99 -0.13 0.0362616
-0.99 -0.12 0.0461391
-0.99 -0.11 0.0526847
-0.99 -0.1 0.0548329
-0.99 -0.09 0.08832
-0.99 -0.08 0.141189
-0.99 -0.07 0.211166
-0.99 -0.06 0.286085
-0.99 -0.05 0.374949
-0.99 -0.04 0.481545
-0.99 -0.03 0.595464
-0.99 -0.02 0.699949
-0.99 -0.01 0.787098
-0.99 0 0.854205
-0.99 0.01 0.902774
-0.99 0.02 0.936368
-0.99 0.03 0.939506
-0.99 0.04 0.941537
-0.99 0.05 0.943504
-0.99 0.06 0.943467
-0.99 0.07 0.858265
-0.99 0.08 0.566103
-0.99 0.09 0.219425
-0.99 0.1 0.0571083
-0.99 0.11 0.0118195
-0.99 0.12 0.00444207
-0.99 0.13 0.00303052
-0.99 0.14 0.00206659
-0.99 0.15 0.00140882
-0.99 0.16 0.000960207
-0.99 0.17 0.000676386
-0.99 0.18 0.00055055
-0.99 0.19 0.000448116
-0.99 0.2 0.000364736
-0.99 0.21 0.000296863
-0.99 0.22 0.000241618
-0.99 0.23 0.000206493
-0.99 0.24 0.00016962
-0.99 0.25 0.00013933
-0.99 0.26 0.000114449
-0.99 0.27 9.40104e-05
-0.99 0.28 7.72221e-05
-0.99 0.29 6.34307e-05
-0.99 0.3 5.21028e-05
-0.99 0.31 4.27976e-05
-0.99 0.32 3.57273e-05
-0.99 0.33 3.37815e-05
-0.99 0.34 3.19413e-05
-0.99 0.35 3.02014e-05
-0.99 0.36 2.85564e-05
-0.99 0.37 2.70008e-05
-0.99 0.38 2.55302e-05
-0.99 0.39 2.41395e-05
-0.99 0.4 2.28245e-05
-0.99 0.41 2.15812e-05
-0.99 0.42 2.04056e-05
-0.99 0.43 1.92942e-05
-0.99 0.44 1.82432e-05
-0.99 0.45 1.72495e-05
-0.99 0.46 1.63099e-05
-0.99 0.47 1.54216e-05
-0.99 0.48 1.45814e-05
-0.99 0.49 1.37872e-05
-0.99 0.5 1.28717e-05
-0.99 0.51 1.17588e-05
-0.99 0.52 1.06779e-05
-0.99 0.53 7.66627e-06
-0.99 0.54 5.50407e-06
-0.99 0.55 4.28347e-06
-0.99 0.56 3.34123e-06
-0.99 0.57 2.60627e-06
-0.99 0.58 2.03297e-06
-0.99 0.59 1.58578e-06
-0.99 0.6 1.23696e-06
-0.99 0.61 9.64866e-07
-0.99 0.62 7.52624e-07
-0.99 0.63 5.87073e-07
-0.99 0.64 4.57935e-07
-0.99 0.65 3.57203e-07
-0.99 0.66 2.78628e-07
-0.99 0.67 2.17338e-07
-0.99 0.68 1.6805e-07
-0.99 0.69 1.19869e-07
-0.99 0.7 8.55023e-08
-0.99 0.71 6.09887e-08
-0.99 0.72 4.3503e-08
-0.99 0.73 3.22487e-08
-0.99 0.74 2.54088e-08
-0.99 0.75 2.22448e-08
-0.99 0.76 1.94748e-08
-0.99 0.77 1.70498e-08
-0.99 0.78 1.55081e-08
-0.99 0.79 1.47894e-08
-0.99 0.8 1.41041e-08
-0.99 0.81 1.34505e-08
-0.99 0.82 1.28272e-08
-0.99 0.83 1.22328e-08
-0.99 0.84 1.16659e-08
-0.99 0.85 9.82883e-09
-0.99 0.86 8.23705e-09
-0.99 0.87 6.90308e-09
-0.99 0.88 5.78516e-09
-0.99 0.89 4.84827e-09
-0.99 0.9 4.06312e-09
-0.99 0.91 3.4051e-09
-0.99 0.92 2.85365e-09
-0.99 0.93 2.39152e-09
-0.99 0.94 2.05393e-09
-0.99 0.95 1.76893e-09
-0.99 0.96 1.52346e-09
-0.99 0.97 1.31207e-09
-0.99 0.98 1.13001e-09
-0.99 0.99 9.73208e-10
-0.98 -1 1.00319e-14
-0.98 -0.99 1.40792e-14
-0.98 -0.98 1.97595e-14
-0.98 -0.97 2.77314e-14
-0.98 -0.96 3.89195e-14
-0.98 -0.95 5.4622e-14
-0.98 -0.94 7.6659e-14
-0.98 -0.93 1.07587e-13
-0.98 -0.92 1.50993e-13
-0.98 -0.91 2.1191e-13
-0.98 -0.9 2.97404e-13
-0.98 -0.89 4.17397e-13
-0.98 -0.88 5.85791e-13
-0.98 -0.87 8.22135e-13
-0.98 -0.86 1.15381e-12
-0.98 -0.85 1.61931e-12
-0.98 -0.84 2.27263e-12
-0.98 -0.83 3.18954e-12
-0.98 -0.82 4.47634e-12
-0.98 -0.81 6.28237e-12
-0.98 -0.8 8.81694e-12
-0.98 -0.79 1.23741e-11
-0.98 -0.78 1.73666e-11
-0.98 -0.77 2.43729e-11
-0.98 -0.76 3.42062e-11
-0.98 -0.75 4.80066e-11
-0.98 -0.74 6.73746e-11
-0.98 -0.73 9.45569e-11
-0.98 -0.72 1.32706e-10
-0.98 -0.71 1.86248e-10
-0.98 -0.7 2.61385e-10
-0.98 -0.69 3.6684e-10
-0.98 -0.68 5.14848e-10
-0.98 -0.67 7.22557e-10
-0.98 -0.66 1.01407e-09
-0.98 -0.65 1.42321e-09
-0.98 -0.64 1.9974e-09
-0.98 -0.63 2.80325e-09
-0.98 -0.62 3.9342e-09
-0.98 -0.61 5.52145e-09
-0.98 -0.6 7.83395e-09
-0.98 -0.59 1.28127e-08
-0.98 -0.58 2.09556e-08
-0.98 -0.57 3.42738e-08
-0.98 -0.56 5.60561e-08
-0.98 -0.55 9.16814e-08
-0.98 -0.54 1.4995e-07
-0.98 -0.53 2.44003e-07
-0.98 -0.52 3.43046e-07
-0.98 -0.51 5.08928e-07
-0.98 -0.5 8.22562e-07
-0.98 -0.49 1.32977e-06
-0.98 -0.48 2.14979e-06
-0.98 -0.47 3.4754e-06
-0.98 -0.46 5.6185e-06
-0.98 -0.45 9.08302e-06
-0.98 -0.44 1.46841e-05
-0.98 -0.43 2.37385e-05
-0.98 -0.42 3.8376e-05
-0.98 -0.41 6.20388e-05
-0.98 -0.4 0.000100292
-0.98 -0.39 0.000159366
-0.98 -0.38 0.000244688
-0.98 -0.37 0.000375669
-0.98 -0.36 0.000580846
-0.98 -0.35 0.000900063
-0.98 -0.34 0.00139448
-0.98 -0.33 0.00215987
-0.98 -0.32 0.00336742
-0.98 -0.31 0.00529033
-0.98 -0.3 0.00830215
-0.98 -0.29 0.0130062
-0.98 -0.28 0.0132466
-0.98 -0.27 0.0126802
-0.98 -0.26 0.0121379
-0.98 -0.25 0.0116184
-0.98 -0.24 0.0119319
-0.98 -0.23 0.0112927
-0.98 -0.22 0.00964505
-0.98 -0.21 0.00886492
-0.98 -0.2 0.00845365
-0.98 -0.19 0.0112115
-0.98 -0.18 0.0152429
-0.98 -0.17 0.02
-0.98 -0.16 0.0255654
-0.98 -0.15 0.0326282
-0.98 -0.14 0.041559
-0.98 -0.13 0.0528003
-0.98 -0.12 0.0668712
-0.98 -0.11 0.0843566
-0.98 -0.1 0.0889361
-0.98 -0.09 0.142116
-0.98 -0.08 0.219436
-0.98 -0.07 0.322986
-0.98 -0.06 0.438364
-0.98 -0.05 0.538831
-0.98 -0.04 0.636237
-0.98 -0.03 0.723623
-0.98 -0.02 0.799654
-0.98 -0.01 0.863491
-0.98 0 0.909295
-0.98 0.01 0.940783
-0.98 0.02 0.9618
-0.98 0.03 0.963877
-0.98 0.04 0.96512
-0.98 0.05 0.965947
-0.98 0.06 0.9658
-0.98 0.07 0.912858
-0.98 0.08 0.692973
-0.98 0.09 0.327189
-0.98 0.1 0.0946607
-0.98 0.11 0.0201784
-0.98 0.12 0.00719383
-0.98 0.13 0.00491215
-0.98 0.14 0.00335173
-0.98 0.15 0.00228585
-0.98 0.16 0.0015584
-0.98 0.17 0.00112339
-0.98 0.18 0.00091447
-0.98 0.19 0.000744375
-0.98 0.2 0.000605905
-0.98 0.21 0.000493174
-0.98 0.22 0.000401412
-0.98 0.23 0.000338475
-0.98 0.24 0.000278039
-0.98 0.25 0.000228393
-0.98 0.26 0.000187611
-0.98 0.27 0.000154109
-0.98 0.28 0.000126589
-0.98 0.29 0.000103983
-0.98 0.3 8.54132e-05
-0.98 0.31 7.01591e-05
-0.98 0.32 5.77414e-05
-0.98 0.33 5.45964e-05
-0.98 0.34 5.16222e-05
-0.98 0.35 4.88104e-05
-0.98 0.36 4.61516e-05
-0.98 0.37 4.3638e-05
-0.98 0.38 4.1261e-05
-0.98 0.39 3.90136e-05
-0.98 0.4 3.68883e-05
-0.98 0.41 3.48791e-05
-0.98 0.42 3.29794e-05
-0.98 0.43 3.11829e-05
-0.98 0.44 2.94842e-05
-0.98 0.45 2.78782e-05
-0.98 0.46 2.63597e-05
-0.98 0.47 2.49239e-05
-0.98 0.48 2.35663e-05
-0.98 0.49 2.22827e-05
-0.98 0.5 2.05692e-05
-0.98 0.51 1.87908e-05
-0.98 0.52 1.54277e-05
-0.98 0.53 1.10765e-05
-0.98 0.54 7.95242e-06
-0.98 0.55 5.70952e-06
-0.98 0.56 4.34069e-06
-0.98 0.57 3.38588e-06
-0.98 0.58 2.6411e-06
-0.98 0.59 2.06014e-06
-0.98 0.6 1.60697e-06
-0.98 0.61 1.25348e-06
-0.98 0.62 9.77761e-07
-0.98 0.63 7.62681e-07
-0.98 0.64 5.94915e-07
-0.98 0.65 4.64051e-07
-0.98 0.66 3.61975e-07
-0.98 0.67 2.82351e-07
-0.98 0.68 2.17403e-07
-0.98 0.69 1.55073e-07
-0.98 0.7 1.10613e-07
-0.98 0.71 7.89001e-08
-0.98 0.72 5.73944e-08
-0.98 0.73 4.26947e-08
-0.98 0.74 3.17596e-08
-0.98 0.75 2.60331e-08
-0.98 0.76 2.27912e-08
-0.98 0.77 1.99533e-08
-0.98 0.78 1.74686e-08
-0.98 0.79 1.65164e-08
-0.98 0.8 1.5751e-08
-0.98 0.81 1.5021e-08
-0.98 0.82 1.43249e-08
-0.98 0.83 1.36612e-08
-0.98 0.84 1.27432e-08
-0.98 0.85 1.06795e-08
-0.98 0.86 8.94998e-09
-0.98 0.87 7.50059e-09
-0.98 0.88 6.28588e-09
-0.98 0.89 5.26789e-09
-0.98 0.9 4.4148e-09
-0.98 0.91 3.69981e-09
-0.98 0.92 3.10065e-09
-0.98 0.93 2.60892e-09
-0.98 0.94 2.24691e-09
-0.98 0.95 1.93513e-09
-0.98 0.96 1.66661e-09
-0.98 0.97 1.43535e-09
-0.98 0.98 1.23618e-09
-0.98 0.99 1.06464e-09
-0.97 -1 1.50113e-14
-0.97 -0.99 2.10674e-14
-0.97 -0.98 2.95671e-14
-0.97 -0.97 4.14959e-14
-0.97 -0.96 5.82376e-14
-0.97 -0.95 8.17331e-14
-0.97 -0.94 1.14708e-13
-0.97 -0.93 1.60987e-13
-0.97 -0.92 2.25938e-13
-0.97 -0.91 3.17092e-13
-0.97 -0.9 4.45023e-13
-0.97 -0.89 6.24566e-13
-0.97 -0.88 8.76548e-13
-0.97 -0.87 1.23018e-12
-0.97 -0.86 1.72652e-12
-0.97 -0.85 2.42304e-12
-0.97 -0.84 3.40065e-12
-0.97 -0.83 4.77265e-12
-0.97 -0.82 6.69816e-12
-0.97 -0.81 9.40055e-12
-0.97 -0.8 1.31932e-11
-0.97 -0.79 1.85159e-11
-0.97 -0.78 2.59859e-11
-0.97 -0.77 3.64702e-11
-0.97 -0.76 5.11845e-11
-0.97 -0.75 7.18343e-11
-0.97 -0.74 1.00815e-10
-0.97 -0.73 1.41489e-10
-0.97 -0.72 1.98573e-10
-0.97 -0.71 2.78689e-10
-0.97 -0.7 3.91125e-10
-0.97 -0.69 5.48925e-10
-0.97 -0.68 7.70389e-10
-0.97 -0.67 1.0812e-09
-0.97 -0.66 1.51741e-09
-0.97 -0.65 2.1296e-09
-0.97 -0.64 2.98878e-09
-0.97 -0.63 4.19461e-09
-0.97 -0.62 5.88692e-09
-0.97 -0.61 8.26195e-09
-0.97 -0.6 1.15952e-08
-0.97 -0.59 1.7514e-08
-0.97 -0.58 2.86449e-08
-0.97 -0.57 4.68499e-08
-0.97 -0.56 7.66244e-08
-0.97 -0.55 1.25323e-07
-0.97 -0.54 2.07232e-07
-0.97 -0.53 3.59023e-07
-0.97 -0.52 5.96377e-07
-0.97 -0.51 9.04714e-07
-0.97 -0.5 1.45076e-06
-0.97 -0.49 2.34536e-06
-0.97 -0.48 3.79158e-06
-0.97 -0.47 6.12965e-06
-0.97 -0.46 9.90942e-06
-0.97 -0.45 1.602e-05
-0.97 -0.44 2.58981e-05
-0.97 -0.43 4.18674e-05
-0.97 -0.42 6.76824e-05
-0.97 -0.41 0.000108817
-0.97 -0.4 0.000168665
-0.97 -0.39 0.000261419
-0.97 -0.38 0.000405157
-0.97 -0.37 0.000627881
-0.97 -0.36 0.000972923
-0.97 -0.35 0.0015073
-0.97 -0.34 0.00233446
-0.97 -0.33 0.00363374
-0.97 -0.32 0.00570786
-0.97 -0.31 0.00895523
-0.97 -0.3 0.0140241
-0.97 -0.29 0.0180884
-0.97 -0.28 0.0173188
-0.97 -0.27 0.0165813
-0.97 -0.26 0.0158748
-0.97 -0.25 0.0151979
-0.97 -0.24 0.0152245
-0.97 -0.23 0.0144649
-0.97 -0.22 0.0123601
-0.97 -0.21 0.0113484
-0.97 -0.2 0.0117768
-0.97 -0.19 0.0160082
-0.97 -0.18 0.0217266
-0.97 -0.17 0.029348
-0.97 -0.16 0.0374158
-0.97 -0.15 0.0475923
-0.97 -0.14 0.060363
-0.97 -0.13 0.0762862
-0.97 -0.12 0.0959811
-0.97 -0.11 0.120099
-0.97 -0.1 0.143049
-0.97 -0.09 0.220747
-0.97 -0.08 0.324657
-0.97 -0.07 0.449281
-0.97 -0.06 0.580612
-0.97 -0.05 0.694723
-0.97 -0.04 0.773072
-0.97 -0.03 0.836056
-0.97 -0.02 0.884179
-0.97 -0.01 0.919535
-0.97 0 0.944911
-0.97 0.01 0.964518
-0.97 0.02 0.977314
-0.97 0.03 0.978652
-0.97 0.04 0.979398
-0.97 0.05 0.979591
-0.97 0.06 0.979502
-0.97 0.07 0.947705
-0.97 0.08 0.796109
-0.97 0.09 0.456898
-0.97 0.1 0.152562
-0.97 0.11 0.0342443
-0.97 0.12 0.0116302
-0.97 0.13 0.00795278
-0.97 0.14 0.00543172
-0.97 0.15 0.00370686
-0.97 0.16 0.00252834
-0.97 0.17 0.00186525
-0.97 0.18 0.00151859
-0.97 0.19 0.00123626
-0.97 0.2 0.00100638
-0.97 0.21 0.000819202
-0.97 0.22 0.000666816
-0.97 0.23 0.000554765
-0.97 0.24 0.000455731
-0.97 0.25 0.000374368
-0.97 0.26 0.000307528
-0.97 0.27 0.000252617
-0.97 0.28 0.00020751
-0.97 0.29 0.000170454
-0.97 0.3 0.000140016
-0.97 0.31 0.000115012
-0.97 0.32 9.44729e-05
-0.97 0.33 8.82351e-05
-0.97 0.34 8.34289e-05
-0.97 0.35 7.88848e-05
-0.97 0.36 7.45883e-05
-0.97 0.37 7.05256e-05
-0.97 0.38 6.66845e-05
-0.97 0.39 6.30518e-05
-0.97 0.4 5.96176e-05
-0.97 0.41 5.63704e-05
-0.97 0.42 5.32997e-05
-0.97 0.43 5.03965e-05
-0.97 0.44 4.76514e-05
-0.97 0.45 4.50562e-05
-0.97 0.46 4.2602e-05
-0.97 0.47 4.02812e-05
-0.97 0.48 3.80869e-05
-0.97 0.49 3.59804e-05
-0.97 0.5 3.28696e-05
-0.97 0.51 3.00277e-05
-0.97 0.52 2.22904e-05
-0.97 0.53 1.60036e-05
-0.97 0.54 1.14899e-05
-0.97 0.55 8.24929e-06
-0.97 0.56 5.92262e-06
-0.97 0.57 4.39869e-06
-0.97 0.58 3.43113e-06
-0.97 0.59 2.67638e-06
-0.97 0.6 2.08766e-06
-0.97 0.61 1.62844e-06
-0.97 0.62 1.27023e-06
-0.97 0.63 9.90822e-07
-0.97 0.64 7.72871e-07
-0.97 0.65 6.02861e-07
-0.97 0.66 4.70251e-07
-0.97 0.67 3.66809e-07
-0.97 0.68 2.81249e-07
-0.97 0.69 2.00614e-07
-0.97 0.7 1.43098e-07
-0.97 0.71 1.02147e-07
-0.97 0.72 7.59852e-08
-0.97 0.73 5.65241e-08
-0.97 0.74 4.20472e-08
-0.97 0.75 3.12779e-08
-0.97 0.76 2.66724e-08
-0.97 0.77 2.3351e-08
-0.97 0.78 2.04433e-08
-0.97 0.79 1.84448e-08
-0.97 0.8 1.75901e-08
-0.97 0.81 1.6775e-08
-0.97 0.82 1.59976e-08
-0.97 0.83 1.52563e-08
-0.97 0.84 1.38462e-08
-0.97 0.85 1.16038e-08
-0.97 0.86 9.72466e-09
-0.97 0.87 8.14978e-09
-0.97 0.88 6.82994e-09
-0.97 0.89 5.72386e-09
-0.97 0.9 4.7969e-09
-0.97 0.91 4.02005e-09
-0.97 0.92 3.36902e-09
-0.97 0.93 2.85405e-09
-0.97 0.94 2.45802e-09
-0.97 0.95 2.11694e-09
-0.97 0.96 1.8232e-09
-0.97 0.97 1.57021e-09
-0.97 0.98 1.35233e-09
-0.97 0.99 1.16467e-09
-0.96 -1 2.24619e-14
-0.96 -0.99 3.15241e-14
-0.96 -0.98 4.42428e-14
-0.96 -0.97 6.20922e-14
-0.96 -0.96 8.71431e-14
-0.96 -0.95 1.22301e-13
-0.96 -0.94 1.71644e-13
-0.96 -0.93 2.40894e-13
-0.96 -0.92 3.3808e-13
-0.96 -0.91 4.7448e-13
-0.96 -0.9 6.65908e-13
-0.96 -0.89 9.34564e-13
-0.96 -0.88 1.31161e-12
-0.96 -0.87 1.84079e-12
-0.96 -0.86 2.58346e-12
-0.96 -0.85 3.62573e-12
-0.96 -0.84 5.08853e-12
-0.96 -0.83 7.14151e-12
-0.96 -0.82 1.00228e-11
-0.96 -0.81 1.40664e-11
-0.96 -0.8 1.97415e-11
-0.96 -0.79 2.77062e-11
-0.96 -0.78 3.88843e-11
-0.96 -0.77 5.45718e-11
-0.96 -0.76 7.65892e-11
-0.96 -0.75 1.07489e-10
-0.96 -0.74 1.50855e-10
-0.96 -0.73 2.11718e-10
-0.96 -0.72 2.97135e-10
-0.96 -0.71 4.17016e-10
-0.96 -0.7 5.85259e-10
-0.96 -0.69 8.21376e-10
-0.96 -0.68 1.15277e-09
-0.96 -0.67 1.61785e-09
-0.96 -0.66 2.27058e-09
-0.96 -0.65 3.18663e-09
-0.96 -0.64 4.47226e-09
-0.96 -0.63 6.27662e-09
-0.96 -0.62 8.80892e-09
-0.96 -0.61 1.23629e-08
-0.96 -0.6 1.73506e-08
-0.96 -0.59 2.43484e-08
-0.96 -0.58 3.91556e-08
-0.96 -0.57 6.44147e-08
-0.96 -0.56 1.11596e-07
-0.96 -0.55 1.93336e-07
-0.96 -0.54 3.34945e-07
-0.96 -0.53 5.80287e-07
-0.96 -0.52 1.00531e-06
-0.96 -0.51 1.60832e-06
-0.96 -0.5 2.55875e-06
-0.96 -0.49 4.13656e-06
-0.96 -0.48 6.68734e-06
-0.96 -0.47 1.0811e-05
-0.96 -0.46 1.74774e-05
-0.96 -0.45 2.84396e-05
-0.96 -0.44 4.67904e-05
-0.96 -0.43 7.58925e-05
